scientificName,decimalLatitude,decimalLongitude,countryCode,locality,stateProvince
Aconogonon molle var. frondosum (Meisn.) H.Hara,29.483333,81.566667,NP,Porakya - Dhamkane - Dojatili - Jilli - a river - Serigaon,Bajura
Aconogonon molle var. frondosum (Meisn.) H.Hara,28.35,83.683333,NP,Tirkhedhunga - Ulleri - Banthanti - Ghorepani,Kaski
Aconogonon molle var. frondosum (Meisn.) H.Hara,27.6,86.65,NP,Nunthara - Phuleli - Dudh Kosi - Juving - Kharikhola,Solukhumbu
Aconogonon molle var. frondosum (Meisn.) H.Hara,27.666667,87.166667,NP,Phemathang Kharka (Tematan Kharka) - Barun Khola - Numbuk (Mumbuk) - Cha Ding Kharka,Sankhuwasawa
Aconogonon molle var. frondosum (Meisn.) H.Hara,27.566667,86.8,NP,Najing Ding - Chalem Kharka,Solukhumbu
Aconogonon molle var. frondosum (Meisn.) H.Hara,26.916667,87.933333,NP,below Mai Majuwa - Mai Pokhari - Dhara Pani,Iram
Aconogonon molle var. frondosum (Meisn.) H.Hara,27.566667,86.333333,NP,Bhandar - Deorali - Khasrubus - Shivalaya,Ramechhap
Aconogonon molle var. frondosum (Meisn.) H.Hara,27.733333,86.516667,NP,Neju 3651m - Choarma 2760m,Ramechhap
Aconogonon molle var. paniculatum (Blume) Yonek. & H.Ohashi,27.616667,87.266667,NP,around Tashi Gaun (Tashigaon),Sankhuwasawa
Aconogonon molle var. paniculatum (Blume) Yonek. & H.Ohashi,28.383333,83.766667,NP,Ghandlung - Ghandlung Deorali,Kaski
Aconogonon molle var. rude (Meisn.) H.Hara,28.0,83.38,NP,W.Nepal Dhawalagiri Zone Myagdi Distr Ghorepani,
Aconogonon molle var. rude (Meisn.) H.Hara,28.68333,83.66667,NP,"Flora of Nepal. W. Nepal: Dhawalagiri Zone, Myagdi Distr. Ghorepani- Chitre- Sikha- Ghara- Tatopani.",
Aconogonon molle var. rude (Meisn.) H.Hara,28.116667,85.3,NP,Dhunche - Deolari,Rasuwa
Acorus calamus L.,28.253008,83.938548,NP,,
Acorus calamus L.,27.45,87.933334,NP,Above Yamphudin.,
Acorus calamus L.,28.253008,83.938548,NP,,
Acorus calamus L.,26.700962,87.295719,NP,,East
Acorus calamus L.,28.253008,83.938548,NP,,
Acorus calamus L.,28.253008,83.938548,NP,,
Acorus calamus L.,28.166667,85.35,NP,Khamjing,Bagmati Province
Acorus calamus L.,27.580883,84.361279,NP,,Bagmati
Acorus calamus L.,27.45,87.933334,NP,Above Yamphudin.,
Acronema nervosum H.Wolff,28.8,82.4,NP,"Thakurji Lekh; W Nepal, Jumla/Mid-Western Region",
Acronema nervosum H.Wolff,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Acronema nervosum H.Wolff,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Acronema nervosum H.Wolff,29.613056,80.995278,NP,Nepal:Bajhang District:Manane Lekh.,
Acronema nervosum H.Wolff,28.83,82.95,NP,"Jangla Bhanjyang; W Nepal, Dolpo/Mid-Western Region",
Actinidia strigosa Hook.f. & Thomson,27.592,87.86217,NP,"Flora of East Nepal. E Nepal: Mechi Zone, Taplejung Distr, Amjilasa - bend of Ghunsa Khola - Yanjolarcha Khola - Gyabla.",
Actinidia strigosa Hook.fil. & Thomson ex Benth.,27.25,87.95,NP,Chyangthapu - Chamlin Danda - Perunge - Dabale Deurali,Panchthar
Actinidia strigosa Hook.fil. & Thomson ex Benth.,27.533333,86.533333,NP,Loding - Pikebuk - Pike Bhanjyang,Solukhumbu
Actinidia strigosa Hook.fil. & Thomson ex Benth.,27.533333,86.566667,NP,Beni - Lekhani - Tambakhani - Loding Khola - Loding,Solukhumbu
Actinidia strigosa Hook.fil. & Thomson ex Benth.,27.516667,87.9,NP,Dorongden - Deurali - Amji Khola,Taplejung
Actinidia strigosa Hook.fil. & Thomson ex Benth.,27.3,87.516667,NP,Gupha Pokhari - Angare Kharka,Sankhuwasawa
Actinidia strigosa Hook.fil. & Thomson ex Benth.,27.566667,87.85,NP,Amjilasa - bend - Yanjolarcha Khola - Gyabla,Taplejung
Actinidia strigosa Hook.fil. & Thomson ex Benth.,27.6,87.2,NP,Nurbu Chaur - kharka - Kuwa Pani,Sankhuwasawa
Actinodaphne obovata (Wall. ex Nees) Blume,28.253008,83.938548,NP,,
Actinodaphne obovata (Wall. ex Nees) Blume,28.253008,83.938548,NP,,
Adiantum caudatum L.,29.552778,81.192778,NP,Nepal:Bajhang District:Hillside W of Chainpur.,
Adiantum incisum Forssk.,28.845025,80.352082,NP,,Mahakali
Adiantum incisum Forssk.,28.49,84.38,NP,,
Adiantum incisum Forssk.,28.253008,83.938548,NP,,
Adiantum incisum Forssk.,27.366667,87.616667,NP,,East
Adiantum incisum Forssk.,28.253008,83.938548,NP,,
Adiantum incisum Forssk.,27.806593,84.695366,NP,,Central
Adiantum incisum Forssk.,28.885959,81.677101,NP,,Karnali
Adiantum philippense L.,27.956861,83.309405,NP,,West
Adiantum philippense L.,27.597194,85.379468,NP,,Central
Adiantum philippense L.,27.095833,87.313889,NP,"Nepal:Hile:Dhankuta District:Koshi zone,",East
Adiantum philippense L.,27.218032,85.925781,NP,,Central
Adiantum philippense L.,27.72517,85.359048,NP,,Central
Adiantum philippense L.,27.725208,85.359005,NP,,Central
Adiantum philippense L.,26.83333,87.3,NP,"down from Dhara Pani, approximately 8 km N of Dharan",Province No. 1
Adiantum philippense L.,27.725367,85.358934,NP,,Central
Adiantum philippense L.,27.673922,85.434425,NP,,Central
Adiantum philippense L.,27.430833,85.047778,NP,"Nepal:Central Development Region:Narayani:Makwanpur:Makwanpur - Hetauda. East of town, on slopes below Manohamona Temple",
Adiantum philippense L.,28.253008,83.938548,NP,,
Adiantum philippense L.,27.72517,85.359048,NP,,Central
Adiantum philippense L.,27.82445,84.526755,NP,,Central
Adiantum philippense L.,27.95,84.41,NP,"Gandaki Pradesh(甘达基省),Dumre, Pokhara, Kaski District",
Adiantum philippense L.,27.72517,85.359048,NP,,Central
Adiantum philippense L.,28.210635,83.925536,NP,,West
Adiantum philippense L.,27.725358,85.358945,NP,,Central
Adiantum philippense L.,27.670098,85.312634,NP,,Central
Adiantum philippense L.,28.253008,83.938548,NP,,
Adiantum philippense L.,27.953012,84.422295,NP,,West
Adiantum philippense L.,27.716667,85.316667,NP,Nepal:Kathmandu; Airport,
Adiantum philippense L.,27.627619,85.260815,NP,,Central
Adiantum philippense L.,28.478,81.251,NP,,Mid-Western
Adiantum philippense L.,26.663341,87.878522,NP,,Koshi
Adiantum philippense L.,27.597194,85.379468,NP,,Central
Aeginetia indica L.,28.253008,83.938548,NP,,
Aeginetia indica L.,28.253008,83.938548,NP,,
Aeginetia indica L.,27.86667,85.55,NP,"[Nepal , Unknown , , Taramarang ]",
Aeginetia indica L.,27.47417,87.16158,NP,"Flora of East Nepal. Koshi Zone,Sankhuwasabha Distr., Pikhuwa (610m) - Mengtewa Besi (500m) - Bumlingtar (460m).",
Aeginetia indica L.,28.135016,84.854403,NP,,West
Aeginetia indica L.,27.627207,85.281468,NP,,Central
Aeginetia indica L.,27.893565,85.549752,NP,,Central
Aeginetia indica L.,27.86667,85.55,NP,"[Nepal , Unknown , , Taramarang ]",
Aeginetia indica L.,28.4981,83.655,NP,"Dhawalagiri, Myagdi: Tatopani",West
Aeginetia indica L.,28.1,84.09,NP,"Gandaki Pradesh(甘达基省),Pragatisil Community Forest, Lekhnath muncipality, Kaski(Majuwa) District",
Aeginetia indica L.,27.578748,87.87378,NP,,East
Aeginetia indica L.,27.519285,84.313532,NP,,Central
Aeginetia indica L.,28.253008,83.938548,NP,,
Aeginetia indica L.,28.253008,83.938548,NP,,
Aeginetia indica L.,28.253008,83.938548,NP,,
Aeginetia indica L.,28.253008,83.938548,NP,,
Aeginetia indica L.,28.253008,83.938548,NP,,
Aeginetia indica L.,26.785767,88.051671,NP,,East
Aeginetia indica L.,28.76948,81.67592,NP,,
Aeginetia indica L.,27.949167,82.4975,NP,,
Aeginetia indica L.,28.37,84.41,NP,,
Aeginetia indica L.,28.299603,84.353008,NP,,West
Aeginetia indica L.,28.296219,84.268972,NP,,West
Aeginetia indica L.,28.37,84.41,NP,,
Aeginetia indica L.,28.253008,83.938548,NP,,
Aegle marmelos (L.) Corrêa,28.274382,81.678528,NP,,Mid-Western
Aegle marmelos (L.) Corrêa,27.646362,84.398133,NP,,Central
Aegle marmelos (L.) Corrêa,27.67,87.33,NP,"Field near front gate ofTarahara Farm, Morang Dist, Terai, Koshi Zone",
Aegle marmelos (L.) Corrêa,28.034895,82.378619,NP,,Lumbini
Aegle marmelos (L.) Corrêa,28.141647,84.435119,NP,,West
Aegle marmelos (L.) Corrêa,27.482544,83.272367,NP,,West
Aegle marmelos (L.) Corrêa,28.033333,84.8,NP,"Arughat Bazar, Budi Gandaki",Gandaki Province
Aegle marmelos (L.) Corrêa,26.799242,87.158913,NP,,East
Aegle marmelos (L.) Corrêa,28.517631,84.417342,NP,,
Aegle marmelos (L.) Corrêa,27.974559,83.323087,NP,,West
Aeschynanthus parviflorus (D.Don) Spreng.,28.25,84.366667,NP,Marsyandi Khola: Shimalchaur/Bhachok/Bhotioder,West
Aeschynanthus parviflorus (D.Don) Spreng.,27.55,87.6,NP,Mewa Khola,East
Aeschynanthus parviflorus (D.Don) Spreng.,27.45,86.15,NP,Khare Khola; 6000',Central
Aeschynanthus parviflorus (D.Don) Spreng.,28.4797,84.2497,NP,Bagmati; Rasuwa District; Rasuwa District; Lamjung Himal,West
Aeschynanthus parviflorus (D.Don) Spreng.,28.253008,83.938548,NP,,
Aeschynanthus parviflorus (D.Don) Spreng.,27.633333,86.683333,NP,Dudh Kosi; 8000',East
Aeschynanthus parviflorus (D.Don) Spreng.,28.253008,83.938548,NP,,
Aeschynanthus parviflorus (D.Don) Spreng.,28.25306,83.93861,NP,Népal - Napaul,Gandaki Province
Aeschynanthus parviflorus (D.Don) Spreng.,28.253008,83.938548,NP,,
Aeschynanthus parviflorus (D.Don) Spreng.,28.25306,83.93861,NP,Népal - Napalia,Gandaki Province
Aeschynanthus parviflorus (D.Don) Spreng.,27.55,87.29375,NP,Sankhuwasabha; Gadhi Danda/Arun Bridge/Num/Mude,East
Aeschynanthus parviflorus (D.Don) Spreng.,29.25,83.875,NP,Gandaki; Kaski; Kaski; Naudanda Phedi (Naudhara Phedi),West
Aeschynanthus parviflorus (D.Don) Spreng.,26.824386,88.014421,NP,,East
Aeschynanthus parviflorus (D.Don) Spreng.,27.83,86.08,NP,Dolkha; Tamba Kosi [= Tamakoshi],Central
Aeschynanthus parviflorus (D.Don) Spreng.,28.325097,84.275825,NP,,West
Aeschynanthus parviflorus (D.Don) Spreng.,27.75,86.2,NP,Bhote Kosi,Central
Aeschynomene indica L.,28.333333,83.55,NP,Beni - Singa - Tatopani - Bholamza -Shimarchaur - Babichor,Myagdi
Aeschynomene indica L.,26.0,87.0,NP,Kathgara - Rangali,Morang
Aeschynomene indica L.,29.55,81.183333,NP,Chainpur - Subeda - Seti Nadi - Sudaya - Sangur Khola - Laitola - Newtomi - Jimkot,Bajhang
Aeschynomene indica L.,26.7,87.966667,NP,Sanichare - Sibganja,Jhapa
Aeschynomene indica L.,26.0,87.0,NP,Mahara Bahara - Gauriganja - Kathgara,Jhapa
Aeschynomene indica L.,27.666667,85.3,NP,"Kathmandu Valley.,Tribhuwan University",Unknown
Aeschynomene indica L.,27.75,86.2,NP,Suri Dhoban - Malephu,Dolakha
Aeschynomene indica L.,28.333333,83.55,NP,Beni - Singa - Tatopani - Bholamza -Shimarchaur - Babichor,Myagdi
Aeschynomene indica L.,27.116667,87.766667,NP,Falaincha – Betini,Koshi Province
Aesculus indica (Colebr. ex Cambess.) Hook.,29.342222,81.050833,NP,Nepal:Doti District:Jhigrana-Bichpani,
Aesculus indica (Colebr. ex Cambess.) Hook.,28.75231,81.89284,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.647346,83.616421,NP,,West
Aesculus indica (Colebr. ex Cambess.) Hook.,29.302778,82.18,NP,"Nepal:Karnali Zone:Jumla District:Southern side of Karnali Technical School, Jumla",Mid-Western
Aesculus indica (Colebr. ex Cambess.) Hook.,28.74294,81.88767,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,29.070878,81.367296,NP,,Sudur Paschim
Aesculus indica (Colebr. ex Cambess.) Hook.,28.74849,81.88895,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.471769,82.727391,NP,,Mid-Western
Aesculus indica (Colebr. ex Cambess.) Hook.,27.595707,85.38589,NP,,Central
Aesculus indica (Colebr. ex Cambess.) Hook.,27.598493,85.369469,NP,,Central
Aesculus indica (Colebr. ex Cambess.) Hook.,28.74254,81.88937,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,29.336992,81.027851,NP,,Far-Western
Aesculus indica (Colebr. ex Cambess.) Hook.,28.74719,81.88888,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.7545,81.89137,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.75348,81.88901,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.75447,81.88332,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.75625,81.88609,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.75336,81.8838,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.75524,81.88992,NP,,Karnali
Aesculus indica (Colebr. ex Cambess.) Hook.,28.74626,81.88641,NP,,Karnali
Agrostophyllum callosum Rchb.f.,28.253008,83.938548,NP,,
Agrostophyllum callosum Rchb.f.,28.253008,83.938548,NP,,
Agrostophyllum callosum Rchb.f.,28.233333,83.783333,NP,Panchase Forest,Gandaki Province
Agrostophyllum callosum Rchb.f.,28.253008,83.938548,NP,,
Agrostophyllum callosum Rchb.f.,28.39,84.12,NP,,
Agrostophyllum callosum Rchb.f.,28.253008,83.938548,NP,,
Ajania nubigena (Wall. ex DC.) C.Shih,28.220833,85.5675,NP,"Nepal:Bagmati Zone:Rasuwa District:Langtang valley, north of Kyanjin Gompa",Central
Ajania nubigena (Wall. ex DC.) C.Shih,28.6056,84.167,NP,Manang,Gandaki
Ajania nubigena (Wall. ex DC.) C.Shih,28.822778,82.929722,NP,,
Ajania nubigena (Wall. ex DC.) C.Shih,28.615078,84.150544,NP,"Annapurna National Park, Upper Pisang, on way to GLORIA summits in Manang Area (NP-MNG). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajania nubigena (Wall. ex DC.) C.Shih,28.615078,84.150544,NP,"Annapurna National Park, Upper Pisang, on way to GLORIA summits in Manang Area (NP-MNG). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajania nubigena (Wall. ex DC.) C.Shih,28.615078,84.150544,NP,"Annapurna National Park, Upper Pisang, on way to GLORIA summits in Manang Area (NP-MNG). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajania nubigena (Wall. ex DC.) C.Shih,28.67425,84.0406,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: NP-MNG-SMA (1). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajania nubigena (Wall. ex DC.) C.Shih,28.67623,84.05202,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: NP-MNG-SMB (2). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajania nubigena (Wall. ex DC.) C.Shih,28.676389,84.051944,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: Manang Area (NP-MNG), NP-MNG-SMB (2).",Western
Ajania nubigena (Wall. ex DC.) C.Shih,28.674167,84.040556,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: Manang Area (NP-MNG), NP-MNG-SMA (1).",Western
Ajania nubigena (Wall. ex DC.) Muldashev,28.22,85.57,NP,"Langtang, Kyangjin; C. Nepal, Rasuwa/Central Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Pisang nr.; C. Nepal, Manang/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Taglung; C. Nepal, Mustang, LM/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Brathang; C. Nepal, Manang/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.8,82.4,NP,"Kagmara P. E; W Nepal, Dolpo/Mid-Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.656502,84.049376,NP,,West
Ajania nubigena (Wall. ex DC.) Muldashev,28.966667,82.866667,NP,Suligad – Raha Gaon,Karnali Province
Ajania nubigena (Wall. ex DC.) Muldashev,28.82298,82.92977,NP,,
Ajania nubigena (Wall. ex DC.) Muldashev,28.22,85.57,NP,"Langtang, Kyangjin; C. Nepal, Rasuwa/Central Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Putak; C. Nepal, Mustang, Muktinath/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Pisang N; C. Nepal, Manang/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.8,82.4,NP,"Rohagaon nr.; W Nepal, Dolpo/Mid-Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.8,82.4,NP,"Kagmara La E; W Nepal, Dolpo/Mid-Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.1,83.9,NP,"Larjung S; C. Nepal, Mustang, LM/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.08,84.47,NP,"Marsiandi Vy.; C. Nepal, Manang/Western Region",
Ajania nubigena (Wall. ex DC.) Muldashev,28.72,83.67,NP,"Tukche; C. Nepal, Mustang, LM/Western Region",
Ajania tenuifolia (Jacquem. ex Besser) Tzvelev,28.82,83.88,NP,"Damodar Kund; C. Nepal, Mustang, UM/Western Region",
Ajania tenuifolia (Jacquem. ex Besser) Tzvelev,28.83,82.95,NP,"Jangla Bhanjyang; W Nepal, Dolpo/Mid-Western Region",
Ajania tenuifolia (Jacquem. ex Besser) Tzvelev,28.8,82.4,NP,"Shya Gompa, Tarap; W Nepal, Dolpo/Mid-Western Region",
Ajania tenuifolia (Jacquem. ex Besser) Tzvelev,28.666667,83.966667,NP,Manang – Khangsar,Gandaki Province
Ajania tenuifolia (Jacquem. ex Besser) Tzvelev,28.8,82.4,NP,"Hidden Vy., Dhampus P. - French P.; W Nepal, Dolpo/Mid-Western Region",
Ajania tenuifolia (Jacquem. ex Besser) Tzvelev,28.8,82.4,NP,"Saldang (Charkabhot); W Nepal, Dolpo/Mid-Western Region",
Ajuga lupulina Maxim.,28.75,83.666667,NP,Alubari Kharka - aountain ridge above Yak Kharka - Alubari Kharka,Mustang
Ajuga lupulina Maxim.,28.966667,83.8,NP,Zhaite (Chaite) - aountain ridge - Bhena,Mustang
Ajuga lupulina Maxim.,28.707222,84.355278,NP,Manang,Gandaki
Ajuga lupulina Maxim.,28.1,83.9,NP,"Dzar; C. Nepal, Mustang, Muktinath/Western Region",
Ajuga lupulina Maxim.,29.982222,81.816389,NP,Nepal:Karnali Zone:Humla District:Above Simikot,Mid-Western
Ajuga lupulina Maxim.,28.716667,83.65,NP,Yak Kharka - Alubari - Marpha - Tukuche,Mustang
Ajuga lupulina Maxim.,29.183333,82.85,NP,Daja - Pugmi (Pamgma) - Sumduwa - Camp Site,Dolpa
Ajuga lupulina Maxim.,28.883333,82.983333,NP,Tarakot,Karnali
Ajuga lupulina Maxim.,29.166667,82.166667,NP,Bibeya - Chakare Pani - a saddle - Deula Deuli,Jumla
Ajuga lupulina Maxim.,28.856944,82.964722,NP,,
Ajuga lupulina Maxim.,28.801916,83.857905,NP,,West
Ajuga lupulina Maxim.,28.99867,83.82908,NP,"Dhawalagiri Zone, Mustang Distr. Zhaite (Chaite) - a mountain ridge- Bhena.",
Ajuga lupulina Maxim.,23.916667,83.816667,NP,Chele - Shyammochen,Unknown
Ajuga lupulina Maxim.,28.7,83.633333,NP,Tukuche - Yak Kharka,Mustang
Ajuga lupulina Maxim.,28.726252,83.7105,NP,,West
Ajuga lupulina Maxim.,28.733333,83.75,NP,around Ommang,Mustang
Ajuga lupulina Maxim.,28.67425,84.0406,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: NP-MNG-SMA (1). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajuga lupulina Maxim.,29.866667,82.15,NP,,
Ajuga lupulina Maxim.,29.216667,82.183333,NP,Bibeya - Chakare Pani - a saddle - Deula Deuli,Jumla
Ajuga lupulina Maxim.,28.674167,84.040556,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: Manang Area (NP-MNG), NP-MNG-SMA (1).",Western
Ajuga lupulina Maxim.,28.966667,83.8,NP,Bhena La - Bhena,Mustang
Ajuga lupulina Maxim.,28.67425,84.0406,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: NP-MNG-SMA (1). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajuga lupulina Maxim.,28.519495,85.083969,NP,,West
Ajuga lupulina Maxim.,28.8,83.85,NP,vicinity of Jharkot,Mustang
Ajuga lupulina Maxim.,28.95833,83.83333,NP,"Dhawalagiri Zone, Mustang Distr.: Chele- Taklam la pass- Dajori La pass-Samae- Bhena la Pass- Bhena- Yamda la (Soi) Pass- Syangboche.",
Ajuga lupulina Maxim.,28.833333,83.783333,NP,Kagbeni - Khingar - Jharkot - Muktinath,Mustang
Ajuga lupulina Maxim.,28.8,83.8,NP,"SW. of Jharkot, Ridge between Jhong Khola & Panda Khola.",Mustang
Ajuga lupulina Maxim.,28.933333,83.833333,NP,Chele - Taklam La Pass - Dajori La Pass - Samar - Bhena - Yamda La Pass - Syangboche,Mustang
Ajuga lupulina Maxim.,28.95,83.8,NP,Samar,Mustang
Ajuga lupulina Maxim.,28.67425,84.0406,NP,"Annapurna National Park, near Ice Lake above Manang Village. GLORIA site: NP-MNG-SMA (1). Collaborative collection done by Tribhuvan University (TUCH) and Missouri Botanical Garden (MO). Collectors included: Suresh K. Ghimire, Robbie Hart & Choki Gyeltshen.",Western
Ajuga lupulina Maxim.,29.183333,82.85,NP,Daja - Pugmi (Pamgma) - Sumduwa - Camp Site,Dolpa
Ajuga lupulina Maxim.,28.85708,82.96477,NP,,
Ajuga lupulina Maxim.,29.0,82.5,NP,Camp Site - Quadrat #7 - Chaarikot - saddle - Rimi,Jumla
Ajuga lupulina Maxim.,28.933333,83.833333,NP,Chele - Taklam La Pass - Dajori La Pass - Samar - Bhena - Yamda La Pass - Syangboche,Mustang
Ajuga lupulina Maxim.,29.183333,82.85,NP,Pugmi (Pamgma),Dolpa
Alangium chinense (Lour.) Harms,29.801944,81.874444,NP,Nepal:Karnali Zone:Humla District:West of Lipne,Mid-Western
